event,x,y,z,adc,zelem,layer
74,17.1214,56.372,201.014,1072,0,39
74,40.1374,43.1298,-68.4555,1388,0,39
74,40.265,43.0077,-54.6542,1130,0,39
74,18.9877,55.7671,180.904,891,0,39
74,16.227,56.6326,214.707,1028,0,39
74,38.7732,44.3525,-99.1273,1542,0,39
74,17.1949,56.3505,52.0702,1175,0,39
74,38.4287,44.6547,-50.2828,1900,0,39
74,17.4759,56.2686,79.2916,571,0,39
74,39.0972,44.0684,-80.5221,2224,0,39
74,39.3937,43.8084,-64.4468,1068,0,39
74,39.848,43.4069,-99.4245,2044,0,39
74,22.8108,54.3247,-87.8719,1144,0,39
74,39.6267,43.604,-65.833,818,0,39
74,39.8068,43.4461,-8.22277,799,0,39
74,39.4342,43.7728,-59.5592,936,0,39
74,22.0224,54.6446,279.392,818,0,39
74,39.6531,43.5809,-51.4704,616,0,39
74,40.0251,43.2373,-84.8659,759,0,39
74,39.7999,43.4522,-23.1934,724,0,39
74,39.9145,43.3432,-83.139,298,0,39
74,22.2582,54.5529,165.736,328,0,39
74,38.3737,44.7029,-95.3575,433,0,39
74,29.7174,50.8758,221.867,728,0,39
74,21.0086,55.0389,27.9325,696,0,39
74,40.1614,43.1068,-10.2621,678,0,39
74,39.2919,43.8976,-95.2967,413,0,39
74,38.2163,44.841,-70.8285,1205,0,39
74,37.1308,45.7375,-101.62,395,0,39
74,39.5375,43.6823,19.6736,370,0,39
74,39.0641,44.0975,-24.93,434,0,39
74,39.4298,43.7767,-41.2425,773,0,39
74,39.4847,43.7286,-80.8806,320,0,39
74,38.5244,44.5708,-96.5559,485,0,39
74,39.3188,43.874,-21.4974,913,0,39
74,39.5053,43.7105,-96.4024,445,0,39
74,38.5264,44.569,-9.56595,380,0,39
74,40.074,43.1905,18.9328,346,0,39
74,39.0261,44.1308,-93.2254,645,0,39
74,22.8241,54.3188,-29.3654,323,0,39
74,22.131,54.6024,-29.7613,323,0,39
74,29.9862,50.7128,-3.50184,244,0,39
74,23.3962,54.0671,173.732,429,0,39
74,33.9094,48.1868,95.126,409,0,39
74,38.4273,44.6559,-32.7632,549,0,39
74,40.3831,42.8946,-11.6419,312,0,39
74,39.4914,43.7227,-36.1411,406,0,39
74,38.3452,44.7279,-73.7138,177,0,39
74,38.0344,45.0005,-90.9522,583,0,39
74,39.4827,43.7303,-50.5921,207,0,39
74,40.0035,43.258,-9.20048,154,0,39
74,39.9481,43.3111,-52.6501,273,0,39
74,39.0794,44.084,25.59,369,0,39
74,38.3549,44.7194,-12.6611,473,0,39
74,29.3565,51.0887,-33.1959,183,0,39
74,26.1194,52.8042,-14.5052,275,0,39
74,19.5182,55.5871,29.0895,236,0,39
74,39.3514,43.8455,-39.2357,222,0,39
74,38.6262,44.4814,-47.53,190,0,39
74,39.2185,43.9621,26.4587,123,0,39
74,40.1612,43.107,-39.093,215,0,39
74,38.82,44.3115,-106.584,105,0,39
74,29.0992,51.2298,221.184,241,0,39
74,39.6755,43.5613,-97.2691,93,0,39
74,22.7943,54.3319,-64.6668,154,0,39
74,39.7089,43.532,-37.308,151,0,39
74,39.3015,43.8892,-58.1292,193,0,39
74,24.2442,53.694,135.637,248,0,39
74,40.284,42.9894,-39.8128,80,0,39
74,39.6561,43.5783,-22.3261,110,0,39
74,23.2446,54.1338,-28.9736,80,0,39
74,40.0921,43.1732,-53.2348,77,0,39
74,24.0868,53.7632,173.692,138,0,39
74,39.8817,43.3746,-67.0214,180,0,39
74,39.1719,44.0029,-38.0718,117,0,39
74,21.9522,54.6719,-65.0134,237,0,39
74,22.5447,54.4415,-87.1074,101,0,39
74,38.815,44.3159,-106.161,64,0,39
74,33.2582,48.6292,19.3677,153,0,39
74,39.6767,43.5602,-81.7742,99,0,39
74,39.9946,43.2665,-38.4156,69,0,39
74,36.0531,46.6024,-101.503,62,0,39
74,40.1106,43.1555,-24.4431,67,0,39
74,36.4361,46.295,-101.503,68,0,39
74,24.4721,53.5937,136.452,58,0,39
74,23.8437,53.8702,-28.8388,152,0,39
74,17.3292,56.3114,82.5649,197,0,39
74,22.1958,54.5772,117.991,298,0,39
74,38.8939,44.2467,-69.9545,43,0,39
74,40.6598,42.6297,-190.926,37066,1,39
74,40.3191,42.9559,-188.783,7802,1,39
74,40.9858,42.3176,-188.862,1319,1,39
74,38.7527,44.3706,9.04888,2036,1,39
74,17.6192,56.2269,94.3258,1196,1,39
74,35.0039,47.3843,45.6883,928,1,39
74,23.8444,53.8699,-175.658,898,1,39
74,38.6694,44.4436,90.199,752,1,39
74,37.7495,45.2409,18.4576,1326,1,39
74,39.7182,43.5238,-192.21,921,1,39
74,29.0399,51.2624,89.7162,953,1,39
74,37.3382,45.571,97.9344,856,1,39
74,17.9267,56.1273,-220.687,807,1,39
74,39.7681,43.48,-188.531,242,1,39
74,16.9792,56.4134,-181.867,829,1,39
74,39.0213,44.1349,62.5858,729,1,39
74,38.3484,44.7251,92.0971,585,1,39
74,18.1008,56.0682,99.6664,704,1,39
74,28.5489,51.5317,53.0297,902,1,39
74,38.9455,44.2015,67.9101,1250,1,39
74,25.4209,53.1487,10.9851,1196,1,39
74,28.5888,51.5099,-178.074,501,1,39
74,37.5867,45.3715,58.3808,781,1,39
74,27.7575,51.9659,22.1941,725,1,39
74,37.3031,45.5992,77.7614,1172,1,39
74,39.085,44.0792,47.9062,805,1,39
74,17.8696,56.1467,96.7317,416,1,39
74,23.4902,54.0257,30.1441,620,1,39
74,18.9268,55.7878,-204.823,417,1,39
74,39.3755,43.8243,-232.423,586,1,39
74,27.2908,52.222,-177.36,885,1,39
74,37.6102,45.3527,37.5999,761,1,39
74,39.0184,44.1375,28.313,687,1,39
74,28.2202,51.7121,22.1652,300,1,39
74,17.6624,56.2143,-181.413,232,1,39
74,38.0248,45.0089,-166.191,590,1,39
74,17.1703,56.3577,104.086,251,1,39
74,37.5962,45.3639,95.5982,522,1,39
74,16.5132,56.5492,103.933,149,1,39
74,36.4127,46.3138,-280.554,409,1,39
74,26.6328,52.551,-278.127,727,1,39
74,37.8969,45.1211,-265.875,457,1,39
74,38.8217,44.31,88.1952,383,1,39
74,25.7571,52.9829,-176.561,292,1,39
74,38.9189,44.2247,-189.398,423,1,39
74,22.8256,54.3181,-175.125,422,1,39
74,17.1464,56.3647,96.7204,233,1,39
74,23.719,53.925,29.544,164,1,39
74,23.8698,53.8587,35.7343,342,1,39
74,21.2024,54.9635,-174.278,341,1,39
74,16.638,56.5129,94.183,90,1,39
74,38.1409,44.907,-266.438,102,1,39
74,38.4892,44.6016,91.3414,101,1,39
74,25.1733,53.2708,-176.386,142,1,39
74,38.8299,44.3029,69.7477,85,1,39
74,26.3503,52.6903,-176.675,132,1,39
74,24.39,53.6298,-175.828,130,1,39
74,37.244,45.6466,-288.271,149,1,39
74,20.5666,55.2108,-174.135,90,1,39
74,28.214,51.7155,52.388,64,1,39
74,40.6268,42.6613,-203.234,6193,1,39
74,35.6368,46.9203,46.2019,59,1,39
74,21.8735,54.7025,-174.558,67,1,39
74,37.7901,45.2083,94.3053,54,1,39
74,40.6266,42.6615,-212.097,5221,1,39
74,17.0122,56.4038,99.5997,115,1,39
74,27.6752,52.0111,21.4793,50,1,39
74,40.6455,42.6434,-219.717,2856,1,39
74,27.816,51.9339,52.8114,47,1,39
74,20.4273,55.2649,-173.711,46,1,39
74,40.2274,43.0437,-220.286,46,1,39
74,40.9326,42.3686,-222.829,173,1,39
74,40.1734,43.0953,-222.61,131,1,39
74,40.8504,42.4473,-224.732,42,1,39
74,48.9353,32.8001,-34.1576,3007,0,39
74,53.7656,24.0814,292.951,7589,0,39
74,50.7848,29.8675,253.844,3985,0,39
74,56.6913,16.0257,134.392,3741,0,39
74,47.821,34.4083,-97.276,1878,0,39
74,50.1722,30.877,210.917,1452,0,39
74,42.393,40.9071,101.348,1532,0,39
74,54.883,21.4095,288.549,2333,0,39
74,53.5542,24.5617,294.215,2232,0,39
74,56.0129,18.2636,35.4562,1130,0,39
74,54.0935,23.3361,291.403,1931,0,39
74,55.6886,19.2192,93.6994,1066,0,39
74,42.9511,40.3241,18.3882,749,0,39
74,55.3855,20.1119,92.2174,674,0,39
74,56.0678,18.1018,95.5589,450,0,39
74,50.4198,30.4689,96.1176,704,0,39
74,54.2472,22.9868,290.511,429,0,39
74,54.2315,23.0226,202.061,1051,0,39
74,52.0191,27.6606,143.662,799,0,39
74,42.9563,40.3187,272.216,418,0,39
74,42.3488,40.9532,212.975,482,0,39
74,53.6962,24.2391,201.467,643,0,39
74,47.7096,34.5603,265.049,441,0,39
74,52.982,25.7589,189.393,300,0,39
74,55.86,18.7142,94.6464,317,0,39
74,46.2088,36.5435,184.186,295,0,39
74,49.1427,32.4897,-35.0532,133,0,39
74,55.4949,19.7895,92.8406,225,0,39
74,51.1397,29.2636,143.264,359,0,39
74,46.9873,35.5454,289.558,347,0,39
74,51.7496,28.1518,143.226,188,0,39
74,56.1464,17.8705,299.213,257,0,39
74,52.1964,27.3375,144.073,149,0,39
74,56.6265,16.2483,10.1403,327,0,39
74,43.0395,40.2317,162.422,246,0,39
74,56.6278,16.2438,149.668,256,0,39
74,42.7192,40.5663,161.965,162,0,39
74,56.5396,16.5463,-62.4198,152,0,39
74,45.8545,36.9849,184.144,86,0,39
74,53.3515,25.0096,295.229,80,0,39
74,46.7344,35.8886,184.517,96,0,39
74,54.6729,21.9496,202.785,72,0,39
74,51.4407,28.7148,143.414,126,0,39
74,56.1077,17.9845,-16.6483,61,0,39
74,56.7062,15.9748,172.231,111,0,39
74,56.7069,15.9722,169.901,59,0,39
74,56.6699,16.0993,130.524,54,0,39
74,53.9804,23.5932,202.08,55,0,39
74,43.1442,40.1224,271.506,53,0,39
74,56.6877,16.0382,164.621,49,0,39
74,45.8992,36.9293,52.4373,11791,1,39
74,52.5039,26.7283,40.9463,3870,1,39
74,46.6617,35.9792,-116.464,1380,1,39
74,45.7329,37.1365,-150.309,1123,1,39
74,50.1547,30.9058,-37.6437,716,1,39
74,45.7107,37.1642,53.6582,350,1,39
74,52.3892,26.9608,33.8345,1252,1,39
74,51.5204,28.5696,-50.9149,551,1,39
74,52.137,27.4456,64.5134,759,1,39
74,47.7857,34.4564,-215.217,1473,1,39
74,48.3221,33.7179,-216.161,509,1,39
74,52.5822,26.5696,34.8768,559,1,39
74,46.504,36.1757,51.0597,664,1,39
74,51.1899,29.1719,104.439,421,1,39
74,53.9143,23.7434,-247.089,587,1,39
74,44.0611,39.1056,-256.553,633,1,39
74,46.4534,36.2388,-103.368,569,1,39
74,51.3137,28.9464,-44.1646,318,1,39
74,54.3584,22.7342,-245.737,445,1,39
74,44.1979,38.9496,-63.0637,973,1,39
74,45.6294,37.2654,-151.324,183,1,39
74,55.2192,20.5449,-182.486,251,1,39
74,46.1177,36.657,23.0515,415,1,39
74,46.6775,35.9595,-102.579,211,1,39
74,45.6033,37.298,24.1843,373,1,39
74,50.9685,29.5648,104.165,219,1,39
74,47.2342,35.2086,-214.358,163,1,39
74,53.4906,24.7063,-196.614,219,1,39
74,43.9472,39.2354,-60.9531,271,1,39
74,53.7308,24.1606,9.21179,337,1,39
74,45.8658,36.9708,23.5963,230,1,39
74,54.4033,22.6321,-246.619,130,1,39
74,54.2477,22.9856,17.0802,313,1,39
74,52.4157,26.9071,-45.18,372,1,39
74,53.2031,25.3106,-159.01,166,1,39
74,51.1503,29.2442,-27.8611,267,1,39
74,46.7864,35.8194,-102.156,113,1,39
74,46.1529,36.6131,53.2348,124,1,39
74,45.1818,37.8231,24.8665,232,1,39
74,54.5032,22.3861,16.8375,109,1,39
74,44.7616,38.3067,-62.5949,76,1,39
74,50.6347,30.1148,-28.8906,61,1,39
74,53.3762,24.9595,8.95349,60,1,39
74,58.5952,6.09992,-6.51433,8441,0,39
74,58.8176,3.35335,212.304,9960,0,39
74,58.6815,5.3114,152.827,3851,0,39
74,57.6246,-12.2693,-85.0777,3474,0,39
74,58.5282,-6.71096,25.6943,3162,0,39
74,58.3988,7.8349,211.439,4423,0,39
74,58.9122,-0.587361,193.084,1449,0,39
74,58.5328,-6.66926,151.143,1700,0,39
74,58.9021,-1.04815,252.072,888,0,39
74,58.8754,2.27228,183.683,1510,0,39
74,58.568,-6.34821,173.97,1173,0,39
74,58.6862,-5.26833,292.916,990,0,39
74,58.8838,-1.88775,252.722,817,0,39
74,58.7268,4.73775,210.041,1698,0,39
74,58.2634,-8.71467,8.47544,802,0,39
74,58.1472,-9.46957,-85.3892,740,0,39
74,58.2682,8.68295,160.098,667,0,39
74,58.2851,-8.57334,271.397,941,0,39
74,58.7062,-5.052,150.853,671,0,39
74,58.4363,7.55014,232.987,420,0,39
74,58.8986,-1.20909,160.785,370,0,39
74,58.1559,9.41268,-1.18898,344,0,39
74,58.2445,8.83714,-101.555,335,0,39
74,58.7546,-4.31346,249.263,355,0,39
74,58.8481,-2.88746,260.226,139,0,39
74,58.5743,-6.2904,24.6171,177,0,39
74,58.919,0.272761,-81.9447,383,0,39
74,58.7562,-4.29019,251.515,98,0,39
74,58.4945,7.01922,233.259,199,0,39
74,58.3059,8.43824,159.293,89,0,39
74,57.5342,12.7239,-42.0567,188,0,39
74,58.8891,1.64615,-41.9573,233,0,39
74,58.9087,-0.744638,192.341,83,0,39
74,58.8631,2.65906,211.395,105,0,39
74,58.8034,-3.57025,-106.597,84,0,39
74,58.8693,2.55311,183.026,130,0,39
74,57.6843,-11.9693,-95.4148,190,0,39
74,58.4635,-7.30242,161.856,69,0,39
74,58.5248,-6.74269,162.555,92,0,39
74,58.1718,-9.30975,-84.5669,58,0,39
74,58.9245,0.0213916,-81.2088,56,0,39
74,58.238,-8.87934,270.672,54,0,39
74,58.8173,3.35815,219.233,43,0,39
74,58.295,8.50917,-168.743,5658,1,39
74,58.7258,-4.75349,-176.241,1278,1,39
74,58.7303,4.68544,-57.6486,885,1,39
74,58.4509,-7.41748,88.9626,1119,1,39
74,58.765,4.15617,-209.685,916,1,39
74,57.7947,-11.4141,-293.716,701,1,39
74,58.1577,9.40095,-163.92,778,1,39
74,58.7993,-3.63158,-249.888,1252,1,39
74,58.195,9.159,-179.614,823,1,39
74,57.5913,12.4368,-273.262,538,1,39
74,58.8782,2.14331,39.7277,788,1,39
74,58.8767,2.21113,-136.658,566,1,39
74,58.791,-3.7586,35.554,509,1,39
74,58.2773,8.62383,-163.66,479,1,39
74,58.9192,-0.265226,38.0986,577,1,39
74,57.4374,13.1247,-140.576,534,1,39
74,58.9233,0.0778923,76.5501,608,1,39
74,58.8923,-1.50001,37.2774,497,1,39
74,58.9066,-0.841709,37.4783,281,1,39
74,58.8967,1.29751,39.1535,175,1,39
74,58.8799,-2.06848,14.8494,366,1,39
74,58.9217,-0.149592,77.369,159,1,39
74,58.1801,9.2553,-188.71,223,1,39
74,58.8399,3.01282,73.2263,204,1,39
74,58.2279,8.94516,-149.011,103,1,39
74,58.8806,-2.0364,36.6931,338,1,39
74,58.723,-4.7962,-250.904,185,1,39
74,58.2635,-8.71355,-41.7881,179,1,39
74,58.7514,4.36255,-210.52,97,1,39
74,58.8457,-2.9243,-249.078,120,1,39
74,58.8715,-2.45282,36.2985,117,1,39
74,57.1293,-14.3841,27.8304,85,1,39
74,58.9075,0.803413,38.934,98,1,39
74,58.8481,2.88752,74.2322,71,1,39
74,58.7314,-4.66832,-30.4896,123,1,39
74,58.8017,-3.59621,-249.078,72,1,39
74,58.7399,-4.53783,-177.099,65,1,39
74,58.8071,-3.51394,-248.497,59,1,39
74,58.4355,-7.55747,75.0219,46,1,39
74,44.6715,-38.4095,-3.07187,16889,0,39
74,48.9866,-32.7233,-75.2667,8237,0,39
74,42.3848,-40.9157,157.138,9561,0,39
74,43.6682,-39.5535,129.96,9514,0,39
74,44.8149,-38.2459,-64.792,4887,0,39
74,46.721,-35.9053,-44.6637,3850,0,39
74,47.0788,-35.4206,167.09,1455,0,39
74,44.6187,-38.4697,-6.64374,2287,0,39
74,45.1057,-37.9144,-57.6039,1976,0,39
74,52.1818,-27.3641,-61.6019,1219,0,39
74,43.5647,-39.6716,-8.42914,689,0,39
74,56.5192,-16.6163,37.4795,662,0,39
74,44.9366,-38.1072,-61.3166,800,0,39
74,47.2321,-35.2115,163.745,807,0,39
74,44.0191,-39.1534,129.254,490,0,39
74,46.4735,-36.2136,185.995,604,0,39
74,46.6685,-35.9707,-5.78714,1039,0,39
74,53.9531,-23.6552,-2.06753,1362,0,39
74,43.8092,-39.3927,224.37,923,0,39
74,52.3466,-27.0472,222.513,354,0,39
74,50.6838,-30.0339,-67.4797,505,0,39
74,47.3461,-35.0559,-65.7068,507,0,39
74,54.2775,-22.918,-50.3179,433,0,39
74,43.3697,-39.8868,160.155,591,0,39
74,52.1767,-27.3734,27.1544,454,0,39
74,55.434,-19.969,-1.00895,349,0,39
74,47.8585,-34.3572,193.767,216,0,39
74,49.7914,-31.5045,36.6259,307,0,39
74,51.2743,-29.0181,-67.8082,942,0,39
74,53.577,-24.51,-55.1189,767,0,39
74,46.3343,-36.3871,-6.23663,390,0,39
74,42.7246,-40.5607,168.907,396,0,39
74,55.7155,-19.1399,-0.733233,471,0,39
74,45.644,-37.2473,-6.23877,396,0,39
74,54.2121,-23.0667,-1.55056,311,0,39
74,50.3362,-30.6068,-67.2257,321,0,39
74,47.8212,-34.4081,54.8233,166,0,39
74,46.8077,-35.7903,186.523,159,0,39
74,45.0553,-37.9718,171.971,162,0,39
74,47.5906,-34.7225,-5.39255,155,0,39
74,53.985,-23.5827,-51.3306,197,0,39
74,42.8435,-40.4365,160.586,91,0,39
74,53.3014,-25.1112,-2.60786,277,0,39
74,49.5787,-31.8372,-99.4718,150,0,39
74,43.1532,-40.113,159.739,93,0,39
74,47.2569,-35.1777,-5.59858,144,0,39
74,45.3863,-37.5683,-6.66003,126,0,39
74,44.6954,-38.3823,9.26046,1100,0,39
74,53.4677,-24.7584,-54.505,56,0,39
74,53.5457,-24.5811,-2.30781,86,0,39
74,47.7095,-34.5604,54.3032,59,0,39
74,44.6587,-38.4241,18.9993,510,0,39
74,55.834,-18.7906,-0.308928,51,0,39
74,42.3414,-40.961,167.039,324,0,39
74,43.9864,-39.1908,-6.66003,89,0,39
74,46.4879,-36.1957,-5.38981,48,0,39
74,51.9821,-27.7279,-56.8426,18189,1,39
74,52.0395,-27.6235,-226.587,7566,1,39
74,49.36,-32.1645,77.9011,1432,1,39
74,42.5175,-40.7771,64.4077,1317,1,39
74,55.7414,-19.0635,24.6746,1125,1,39
74,56.2851,-17.4194,-166.504,634,1,39
74,52.2248,-27.2857,-126.034,361,1,39
74,46.2982,-36.4321,4.33865,800,1,39
74,52.0891,-27.5329,-233.307,935,1,39
74,52.7164,-26.2974,-66.0036,369,1,39
74,48.5777,-33.3352,-146.739,782,1,39
74,55.48,-19.8335,24.0197,259,1,39
74,47.985,-34.1847,-146.322,246,1,39
74,52.1591,-27.4054,-240.201,313,1,39
74,42.7372,-40.5476,52.2702,212,1,39
74,43.0271,-40.2447,-65.3222,282,1,39
74,54.9625,-21.2048,22.9682,451,1,39
74,52.7745,-26.1797,67.5355,178,1,39
74,42.3276,-40.9754,53.498,259,1,39
74,48.2536,-33.8183,-146.19,144,1,39
74,46.4704,-36.2176,-198.855,288,1,39
74,44.2857,-38.8495,-64.2435,259,1,39
74,55.8024,-18.8836,26.8103,325,1,39
74,53.0295,-25.6626,67.8908,124,1,39
74,44.0465,-39.1222,-63.1766,199,1,39
74,55.9298,-18.5084,25.2899,116,1,39
74,52.0826,-27.5449,-236.393,223,1,39
74,42.5083,-40.7866,52.8114,92,1,39
74,55.6628,-19.2951,27.407,123,1,39
74,55.4163,-20.0211,28.3596,96,1,39
74,56.1137,-17.9667,25.4487,192,1,39
74,48.3624,-33.6575,-9.90785,130,1,39
74,56.2943,-17.3878,25.8861,76,1,39
74,52.0109,-27.6755,-237.403,138,1,39
74,55.3076,-20.3175,84.7301,109,1,39
74,47.7279,-34.5354,-146.072,86,1,39
74,52.0441,-27.6149,-235.32,75,1,39
74,56.1317,-17.9137,-166.09,69,1,39
74,49.1485,-32.4809,-10.4391,91,1,39
74,56.5369,-16.5554,-166.921,49,1,39
74,56.1579,-17.8365,-176.239,70,1,39
74,55.5789,-19.5421,27.8304,47,1,39
74,31.4336,-49.8345,208.277,7610,0,39
74,39.7262,-43.5168,299.539,1707,0,39
74,21.7039,-54.7685,85.6614,1066,0,39
74,18.8335,-55.8194,216.055,2637,0,39
74,31.6808,-49.6832,151.945,1500,0,39
74,20.7403,-55.1432,159.126,1845,0,39
74,21.9259,-54.6822,244.316,1142,0,39
74,26.4847,-52.6241,199.944,878,0,39
74,16.4735,-56.5608,238.29,2193,0,39
74,17.434,-56.2808,235.972,2450,0,39
74,23.6097,-53.9731,236.587,835,0,39
74,19.0075,-55.7604,227.074,1797,0,39
74,24.932,-53.3897,218.956,662,0,39
74,31.2095,-49.9704,248.554,889,0,39
74,20.8586,-55.0972,117.975,623,0,39
74,23.1994,-54.1537,-57.8291,684,0,39
74,20.7509,-55.1391,176.133,1008,0,39
74,35.0382,-47.3592,291.626,659,0,39
74,31.7167,-49.6592,177.197,418,0,39
74,27.5482,-52.0807,179.78,562,0,39
74,34.8279,-47.5134,-66.4794,1078,0,39
74,21.5045,-54.846,81.4768,733,0,39
74,19.0058,-55.761,220.921,530,0,39
74,17.7378,-56.1914,232.82,895,0,39
74,30.9277,-50.1415,-17.913,343,0,39
74,22.1492,-54.5953,-57.4427,743,0,39
74,21.032,-55.0298,110.186,274,0,39
74,22.1493,-54.5953,202.468,427,0,39
74,24.9651,-53.3735,297.345,357,0,39
74,31.8425,-49.5751,176.675,147,0,39
74,21.1532,-54.9826,159.316,170,0,39
74,21.6031,-54.8077,165.57,271,0,39
74,19.5201,-55.5864,221.02,248,0,39
74,21.2217,-54.956,170.46,156,0,39
74,35.8964,-46.7282,291.603,283,0,39
74,20.7496,-55.1396,180.439,251,0,39
74,20.6546,-55.1765,172.559,287,0,39
74,20.6608,-55.1741,163.509,197,0,39
74,21.3265,-54.9152,106.382,168,0,39
74,31.3795,-49.8673,152.541,193,0,39
74,21.1989,-54.9649,113.724,198,0,39
74,20.1783,-55.3617,180.76,298,0,39
74,21.2217,-54.956,86.1744,86,0,39
74,22.5592,-54.4354,202.015,178,0,39
74,21.761,-54.7462,89.9601,122,0,39
74,35.0716,-47.3346,-65.5136,117,0,39
74,21.0771,-55.0122,134.848,145,0,39
74,18.4937,-55.9348,232.774,194,0,39
74,20.3244,-55.3049,177.817,238,0,39
74,16.1561,-56.6533,41.3825,112,0,39
74,20.6466,-55.1796,168.207,142,0,39
74,31.754,-49.6343,-18.3542,302,0,39
74,34.4449,-47.7942,291.636,333,0,39
74,39.3692,-43.8299,-100.131,144,0,39
74,20.3695,-55.2874,161.537,199,0,39
74,20.3366,-55.3002,179.02,225,0,39
74,21.3239,-54.9162,161.13,168,0,39
74,17.8923,-56.139,216.475,77,0,39
74,21.1538,-54.9824,158.469,90,0,39
74,21.3904,-54.8904,98.3449,107,0,39
74,21.0248,-55.0325,174.135,71,0,39
74,21.1833,-54.9709,94.4319,91,0,39
74,21.277,-54.9345,152.118,71,0,39
74,21.5614,-54.8239,158.469,66,0,39
74,20.785,-55.1258,178.596,80,0,39
74,20.314,-55.309,174.329,170,0,39
74,20.586,-55.2032,154.235,60,0,39
74,34.408,-47.8213,-67.7636,86,0,39
74,20.8178,-55.113,156.511,93,0,39
74,21.3383,-54.9106,202.81,156,0,39
74,20.4356,-55.2617,152.118,60,0,39
74,21.4209,-54.8785,163.126,57,0,39
74,23.7376,-53.9169,237.646,63,0,39
74,21.1269,-54.9929,90.4036,86,0,39
74,21.1766,-54.9735,182.487,84,0,39
74,20.717,-55.1522,165.892,120,0,39
74,20.5434,-55.2198,170.459,94,0,39
74,27.6922,-52.0018,180.909,55,0,39
74,33.8734,-48.2132,291.61,53,0,39
74,20.2755,-55.3239,176.675,56,0,39
74,21.2962,-54.927,168.207,43,0,39
74,21.5128,-54.8428,109.984,43,0,39
74,33.5391,-48.4415,-209.366,3067,1,39
74,21.7967,-54.7324,-24.685,1116,1,39
74,17.3602,-56.3024,97.8869,2204,1,39
74,30.7154,-50.2703,-217.548,1136,1,39
74,32.7822,-48.9472,-12.8856,854,1,39
74,29.1796,-51.1857,-155.39,797,1,39
74,25.0604,-53.3264,-205.508,590,1,39
74,32.2502,-49.3027,-258.729,571,1,39
74,28.9553,-51.3088,-154.658,270,1,39
74,29.8786,-50.7781,4.79312,375,1,39
74,35.8931,-46.7308,11.4459,422,1,39
74,28.7265,-51.4343,-154.074,279,1,39
74,36.3046,-46.4005,-282.159,724,1,39
74,30.0661,-50.6642,-216.899,208,1,39
74,21.3801,-54.8944,-18.844,602,1,39
74,33.613,-48.3921,47.5775,149,1,39
74,21.1433,-54.9865,-172.692,461,1,39
74,21.5129,-54.8427,-168.534,198,1,39
74,21.4787,-54.8561,-159.007,107,1,39
74,17.4884,-56.265,96.8457,71,1,39
74,24.8172,-53.4418,29.7111,83,1,39
74,36.4383,-46.2932,-283.584,169,1,39
74,16.7409,-56.4829,-206.772,180,1,39
74,20.8718,-55.092,-176.675,73,1,39
74,16.5017,-56.5526,-40.9278,145,1,39
74,20.9589,-55.0582,-148.467,98,1,39
74,29.8663,-50.7855,-216.475,62,1,39
74,21.0104,-55.0381,-19.5912,51,1,39
74,21.51,-54.8439,-177.28,49,1,39
74,33.5535,-48.4319,-13.2401,48,1,39
74,20.8565,-55.098,-180.688,90,1,39
74,0.349421,-58.9174,284.924,10978,0,39
74,4.34943,-58.7523,48.9771,3936,0,39
74,-6.71602,-58.5277,222.777,2437,0,39
74,13.0635,-57.4524,248.629,1212,0,39
74,9.87533,-58.0847,251.59,2290,0,39
74,-2.63443,-58.8647,239.07,3321,0,39
74,7.62361,-58.4283,251.7,2645,0,39
74,4.30761,-58.755,17.0374,1984,0,39
74,-3.39065,-58.8151,236.176,3268,0,39
74,0.37864,-58.9167,-93.4836,1381,0,39
74,-0.545769,-58.9131,249.14,2849,0,39
74,-1.43678,-58.8936,244.397,2653,0,39
74,2.04761,-58.8803,251.853,4724,0,39
74,11.4698,-57.7836,289.447,911,0,39
74,-12.0365,-57.6709,175.03,1147,0,39
74,14.0161,-57.2193,248.759,775,0,39
74,-8.53721,-58.2907,213.879,1693,0,39
74,0.0197526,-58.9246,251.908,1144,0,39
74,-5.40305,-58.6715,228.875,1268,0,39
74,10.7532,-57.9262,101.156,646,0,39
74,-4.94551,-58.7132,234.086,1196,0,39
74,-7.89719,-58.3892,166.812,675,0,39
74,-7.24403,-58.4699,217.589,1353,0,39
74,-5.81273,-58.6266,229.178,317,0,39
74,6.54037,-58.5469,4.11178,448,0,39
74,12.9723,-57.4747,128.625,326,0,39
74,14.092,-57.2008,266.428,191,0,39
74,8.17758,-58.346,252.042,365,0,39
74,13.0296,-57.4607,293.529,185,0,39
74,-1.34211,-58.8957,249.501,223,0,39
74,-9.92766,-58.0767,293.7,381,0,39
74,8.22437,-58.3388,251.195,196,0,39
74,-8.53617,-58.2908,293.461,299,0,39
74,-8.06869,-58.3628,214.358,127,0,39
74,-4.6019,-58.7357,236.218,129,0,39
74,3.13508,-58.8319,252.465,211,0,39
74,11.8097,-57.716,288.878,103,0,39
74,1.29737,-58.8967,252.465,231,0,39
74,11.7876,-57.7204,-28.1157,325,0,39
74,-12.2473,-57.629,-83.9562,174,0,39
74,-4.37902,-58.7504,236.799,93,0,39
74,6.43482,-58.5585,252.128,186,0,39
74,-4.67318,-58.7311,234.682,94,0,39
74,0.392211,-58.9164,286.949,79,0,39
74,9.01568,-58.217,251.195,151,0,39
74,-3.74162,-58.7921,236.799,77,0,39
74,0.590037,-58.9121,35.557,10406,1,39
